timestamp,open_price,high_price,low_price,close_price,bid_volumn,ask_volumn
2019-04-04 00:00:03,554790,561275,549430,561275,267.428,167.463
2019-04-04 01:00:03,561570,566312,558002,558002,447.009,446.558
2019-04-04 02:00:03,558002,561932,558002,560169,397.108,718.347
2019-04-04 03:00:03,560167,560167,552023,554338,285.097,259.017
2019-04-04 04:00:03,554170,559379,551550,559138,311.751,200.583
2019-04-04 05:00:03,559142,562318,559024,560484,335.639,184.497
2019-04-04 06:00:03,560484,564774,560484,562564,413.264,205.923
2019-04-04 07:00:03,562564,562750,559214,561010,866.444,836.477
2019-04-04 08:00:03,561010,563824,557410,560819,400.964,221.422
2019-04-04 09:00:03,560820,560841,557000,559238,754.456,679.508
2019-04-04 10:00:03,559252,559314,553018,553018,888.568,422.084
2019-04-04 11:00:03,553020,556470,548934,556098,324.175,547.146
2019-04-04 12:00:03,556098,559784,556098,559784,659.722,491.428
2019-04-04 13:00:03,559784,559784,555970,558936,189.959,275.311
2019-04-04 14:00:03,558936,561998,557552,558506,335.242,390.58
2019-04-04 15:00:03,558492,558534,552797,558534,366.541,295.498
2019-04-04 16:00:03,558536,558536,550698,551500,585.677,443.391
2019-04-04 17:00:03,551500,555490,546078,547066,264.218,291.587
2019-04-04 18:00:03,547066,547066,540000,543000,853.858,287.949
2019-04-04 19:00:03,543000,544540,538781,538824,902.353,403.261
2019-04-04 20:00:03,538870,542438,535258,540976,180.678,261.632
2019-04-04 21:00:03,540978,551624,540978,550176,227.015,175.612
2019-04-04 22:00:03,550176,551620,544954,545214,385.453,450.593
2019-04-04 23:00:03,545214,549000,545214,546924,202.424,649.749
2019-04-05 00:00:03,547010,555234,547010,553176,784.657,215.274
2019-04-05 01:00:03,552872,552872,549018,549064,1015.41,548.159
2019-04-05 02:00:03,549064,550954,547416,550512,1526.24,215.88
2019-04-05 03:00:03,550512,550512,546513,546662,1003.22,372.277
2019-04-05 04:00:03,546662,553161,546662,552904,390.606,652.42
2019-04-05 05:00:03,552904,557574,552210,554602,553.406,693.403
2019-04-05 06:00:03,554602,554602,550420,550506,1522.92,741.967
2019-04-05 07:00:03,550506,552666,550200,550264,1742.13,777.176
2019-04-05 08:00:03,550274,553623,550264,553546,1488.85,1112.39
2019-04-05 09:00:03,553546,553546,551152,551238,1025.34,1075.72
2019-04-05 10:00:03,551238,553006,550524,552532,623.772,804.212
2019-04-05 11:00:03,552472,558206,552206,556392,283.019,403.319
2019-04-05 12:00:03,556393,561890,555184,559529,666.207,415.703
2019-04-05 13:00:03,559528,562834,555650,558220,673.259,512.613
2019-04-05 14:00:03,558220,559039,555000,555000,189.759,350.825
2019-04-05 15:00:03,555000,556474,552570,556474,346.767,434.269
2019-04-05 16:00:03,556474,559768,556148,558958,192.295,737.422
2019-04-05 17:00:03,558958,560196,557340,560018,148.872,193.432
2019-04-05 18:00:03,559906,562530,558432,558434,128.433,424.795
2019-04-05 19:00:03,558434,559000,557654,558098,505.179,278.083
2019-04-05 20:00:03,558098,562832,555000,557474,548.906,954.063
2019-04-05 21:00:03,557474,559728,557474,558475,88.1035,132.765
2019-04-05 22:00:03,558476,560694,558454,560694,1146.02,252.381
2019-04-05 23:00:03,560694,562620,560694,562620,544.652,282.12
2019-04-06 00:00:03,562620,562620,559468,559468,260.506,433.592
2019-04-06 01:00:03,559462,559886,557506,557689,351.322,845.877
2019-04-06 02:00:03,557687,558652,557687,558638,540.994,309.892
2019-04-06 03:00:03,558634,559510,558200,559310,936.547,654.593
2019-04-06 04:00:03,559310,559500,558504,559500,1783.2,413.486
2019-04-06 05:00:03,559500,561344,559500,561176,2980.13,586.577
2019-04-06 06:00:03,561176,561176,559642,559990,364.517,810.88
2019-04-06 07:00:03,559990,560322,559550,559550,440.653,1097.19
2019-04-06 08:00:03,559550,559550,556032,557266,698.37,487.581
2019-04-06 09:00:03,557266,558164,556272,557512,813.004,569.151
2019-04-06 10:00:03,557512,558164,557512,557886,1199.35,613.896
2019-04-06 11:00:03,557886,559436,557818,559436,1127.14,315.537
2019-04-06 12:00:03,559436,561271,559010,559758,945.361,363.857
2019-04-06 13:00:03,559758,563010,559758,560598,1545.26,246.806
2019-04-06 14:00:03,560598,563098,559766,563098,1560.23,299.831
2019-04-06 15:00:03,564005,571946,562184,571530,590.419,358.376
2019-04-06 16:00:03,571714,585052,571714,578598,466.403,275.588
2019-04-06 17:00:03,578496,578528,570486,573668,285.133,224.494
2019-04-06 18:00:03,573710,578110,573710,576922,222.013,358.92
2019-04-06 19:00:03,576620,579320,574202,574202,403.403,428.338
2019-04-06 20:00:03,574675,575554,563008,564623,412.6,447.55
2019-04-06 21:00:03,564778,564778,554544,559018,183.02,144.093
2019-04-06 22:00:03,559018,562894,559018,560000,291.845,237.031
2019-04-06 23:00:03,560000,565512,560000,562366,357.978,218.497
2019-04-07 00:00:03,562366,564235,561414,561864,479.666,206.038
2019-04-07 01:00:03,561864,563336,561864,563322,900.03,204.629
2019-04-07 02:00:03,563322,571959,563322,571492,638.099,296.128
2019-04-07 03:00:03,571492,574950,569339,570644,467.236,227.647
2019-04-07 04:00:03,570644,574464,570644,573442,539.284,586.509
2019-04-07 05:00:03,573442,574382,569032,569046,908.547,596.34
2019-04-07 06:00:03,569046,571998,566912,571308,688.114,540.141
2019-04-07 07:00:03,571308,575384,571308,573176,699.479,492.618
2019-04-07 08:00:03,573176,576958,572006,575784,1156.47,495.268
2019-04-07 09:00:03,575786,577294,572330,573608,1001.47,480.431
2019-04-07 10:00:03,573608,574846,572388,572552,849.939,705.62
2019-04-07 11:00:03,572513,572662,569372,570404,796.275,713.95
2019-04-07 12:00:03,570404,574000,570404,574000,1145.67,528.247
2019-04-07 13:00:03,574000,575000,572811,575000,1697.35,606.073
2019-04-07 14:00:03,575000,575420,572270,572500,1342.66,475.287
2019-04-07 15:00:03,572500,574000,569450,571702,887.397,736.062
2019-04-07 16:00:03,571700,571700,564705,570754,931.322,474.669
2019-04-07 17:00:03,570754,573000,570754,571704,994.768,805.522
2019-04-07 18:00:03,571704,572926,570102,571418,802.974,695.653
2019-04-07 19:00:03,571418,575000,571418,571868,339.826,1087.63
2019-04-07 20:00:03,571868,575996,571097,573006,746.725,542.473
2019-04-07 21:00:03,573008,575701,573008,575194,684.236,322.359
2019-04-07 22:00:03,575194,583844,573696,576960,1138.34,1222.55
2019-04-07 23:00:03,577072,580964,574288,578264,739.503,636.429
2019-04-08 00:00:03,578264,585844,577080,585732,615.964,422.797
2019-04-08 01:00:03,585732,592266,585012,588656,828.856,403.103
2019-04-08 02:00:03,588654,594212,588568,590336,850.657,539.454
2019-04-08 03:00:03,590338,590344,586000,586530,530.406,320.112
2019-04-08 04:00:03,586530,592010,586530,592010,581.895,285.627
2019-04-08 05:00:03,592010,592958,588369,590258,427.155,164.419
2019-04-08 06:00:03,590355,590996,586792,589304,225.282,176.129
2019-04-08 07:00:03,589322,589322,581932,587094,293.525,393.611
2019-04-08 08:00:03,587146,587272,583000,584506,513.951,625.125
2019-04-08 09:00:03,584506,586662,584506,586662,412.494,676.667
2019-04-08 10:00:03,586662,586662,582000,582000,215.202,680.719
2019-04-08 11:00:03,582000,582276,573158,575038,576.431,430.48
2019-04-08 12:00:03,575000,581235,575000,579276,411.474,863.56
2019-04-08 13:00:03,579276,581762,578658,578788,420.889,1347.15
2019-04-08 14:00:03,578788,584954,577990,584954,1163.92,647.522
2019-04-08 15:00:03,584954,585760,583350,585101,672.021,317.307
2019-04-08 16:00:03,585098,585542,579878,581476,827.854,895.42
2019-04-08 17:00:03,581476,582558,580154,581012,499.591,1635.57
2019-04-08 18:00:03,581012,583578,581012,581744,1440.09,963.45
2019-04-08 19:00:03,581744,585492,580962,581010,718.571,766.477
2019-04-08 20:00:03,581010,586662,580058,586112,1127.04,474.388
2019-04-08 21:00:03,586112,588464,586112,588188,560.88,157.649
2019-04-08 22:00:03,588188,591782,587762,588276,1100.39,341.241
2019-04-08 23:00:03,588274,590302,585018,589850,1258.88,348.022
2019-04-09 00:00:03,589832,589832,584922,584922,695.387,317.478
2019-04-09 01:00:03,584892,586978,583712,585944,820.479,432.652
2019-04-09 02:00:03,585944,587900,585928,585941,557.058,194.897
2019-04-09 03:00:03,585931,587452,582370,584654,443.176,161.177
2019-04-09 04:00:03,584654,585945,582572,583264,709.967,290.292
2019-04-09 05:00:03,583043,583043,575000,581904,536.814,364.807
2019-04-09 06:00:03,581904,584197,581902,583320,543.88,403.57
2019-04-09 07:00:03,583445,584574,580382,580834,725.347,663.757
2019-04-09 08:00:03,580834,583512,577214,582880,1341.07,410.784
2019-04-09 09:00:03,582880,583972,577514,577679,799.301,555.782
2019-04-09 10:00:03,577704,579936,574136,579442,701.639,442.454
2019-04-09 11:00:03,579442,581130,576870,580115,817.423,525.159
2019-04-09 12:00:03,580159,581260,577778,577778,966.335,675.978
2019-04-09 13:00:03,577761,581992,577558,578636,881.399,1024.87
2019-04-09 14:00:03,578636,579672,577638,578070,781.257,1197.49
2019-04-09 15:00:03,578070,580573,578070,578816,1234.58,1156.51
2019-04-09 16:00:03,578724,580912,578700,580848,1035.06,1262.85
2019-04-09 17:00:03,580848,580882,578782,578785,979.84,1352.01
2019-04-09 18:00:03,578785,579770,578600,579770,2108.3,954.933
2019-04-09 19:00:03,579770,579770,579164,579168,904.668,1007.5
2019-04-09 20:00:03,579168,582000,579168,579632,2010.26,1062.03
2019-04-09 21:00:03,579632,580732,579632,580546,780.93,609.192
2019-04-09 22:00:03,580546,580570,575000,576636,395.534,2193.19
2019-04-09 23:00:03,576646,579104,575742,576904,1096.57,1143.25
2019-04-10 00:00:03,576898,579836,575000,578020,864.582,899.308
2019-04-10 01:00:03,578020,582164,578020,580248,2269.3,1161.37
2019-04-10 02:00:03,580432,582000,580432,581404,1305.03,1021.85
2019-04-10 03:00:03,581404,582332,579750,579750,1039.36,880.645
2019-04-10 04:00:03,579750,582116,579750,581302,1891.46,634.646
2019-04-10 05:00:03,581302,583998,581302,583998,1934.44,756.833
2019-04-10 06:00:03,583998,585860,583775,584882,1052.8,557.879
2019-04-10 07:00:03,584884,585006,583132,583182,778.148,394.885
2019-04-10 08:00:03,583182,584962,583000,583770,934.105,279.313
2019-04-10 09:00:03,583912,583956,583560,583626,1278.23,438.092
2019-04-10 10:00:03,583664,583696,582808,582808,1173.19,361.386
2019-04-10 11:00:03,582808,584574,582808,583000,1011.18,515.407
2019-04-10 12:00:03,583000,586820,583000,586132,1537.26,1154.27
2019-04-10 13:00:03,586132,586680,584374,584694,879.021,988.617
2019-04-10 14:00:03,584698,585020,584378,585020,1507.45,1112.06
2019-04-10 15:00:03,585020,585427,583664,585427,887.12,1441.7
2019-04-10 16:00:03,585440,587000,584702,585220,1240.02,1152.07
2019-04-10 17:00:03,585220,588974,585000,587586,1596.08,757.956
2019-04-10 18:00:03,587398,605000,587084,598986,1077.31,518.287
2019-04-10 19:00:03,598986,601746,597370,599456,773.916,892.392
2019-04-10 20:00:03,599456,601696,582000,588380,528.891,473.621
2019-04-10 21:00:03,588396,590962,583450,586755,239.536,360.838
2019-04-10 22:00:03,586755,587418,586090,587418,1080.12,654.606
2019-04-10 23:00:03,587418,590879,587418,590879,1630.37,558.569
2019-04-11 00:00:03,590888,593538,589451,590256,915.734,557.05
2019-04-11 01:00:03,590257,590494,588882,589480,942.105,447.556
2019-04-11 02:00:03,589480,590554,588702,590294,1116.67,434.481
2019-04-11 03:00:03,590294,590309,579261,579462,341.106,523.679
2019-04-11 04:00:03,579510,583926,576586,583326,622.502,1246.57
2019-04-11 05:00:03,583326,583326,578895,581758,243.655,1688.66
2019-04-11 06:00:03,581758,582280,580716,581666,123.535,423.456
2019-04-11 07:00:03,581666,581698,579773,579773,269.384,160.035
2019-04-11 08:00:03,579772,580557,576300,580557,458.12,195.095
2019-04-11 09:00:03,580558,580898,560446,566956,127.477,439.596
2019-04-11 10:00:03,566845,568344,565000,565446,488.147,228.68
2019-04-11 11:00:03,565446,565660,556440,562098,328.754,407.822
2019-04-11 12:00:03,562098,565026,558958,564996,394.853,305.294
2019-04-11 13:00:03,564996,566084,561943,561943,263.4,844.128
2019-04-11 14:00:03,561938,564399,559486,564222,442.824,240.277
2019-04-11 15:00:03,564224,566568,564218,564500,620.922,233.908
2019-04-11 16:00:03,564500,565366,561134,565338,493.708,245.669
2019-04-11 17:00:03,565340,565500,564186,565500,611.777,463.974
2019-04-11 18:00:03,565500,568996,565500,568396,1949.49,885.426
2019-04-11 19:00:03,568396,568404,565810,567498,988.986,177.695
2019-04-11 20:00:03,567498,567966,564749,565100,1763.1,213.133
2019-04-11 21:00:03,565100,565976,561882,562344,380.718,262.344
2019-04-11 22:00:03,562344,565266,560264,564702,1159.47,365.565
2019-04-11 23:00:03,564702,565769,564098,564355,2120.78,336.639
2019-04-12 00:00:03,564328,564652,562210,562500,1781.14,319.88
2019-04-12 01:00:03,562500,562500,550074,555226,812.901,556.491
2019-04-12 02:00:03,555175,560554,554952,559131,797.071,801.085
2019-04-12 03:00:03,559366,562900,557568,562632,1439.66,1407
2019-04-12 04:00:03,562652,563961,561830,563045,1282.12,533.188
2019-04-12 05:00:03,563045,563386,560122,561878,1022.25,566.55
2019-04-12 06:00:03,561878,563885,561348,562878,758.161,486.946
2019-04-12 07:00:03,562878,565356,562876,564334,758.213,259.171
2019-04-12 08:00:03,564334,564786,561028,562426,1170.69,521.777
2019-04-12 09:00:03,562426,563432,562130,563430,1118.38,521.362
2019-04-12 10:00:03,563430,569940,562888,569286,1021.37,433.245
2019-04-12 11:00:03,569282,571683,567836,568640,1400.34,1020.75
2019-04-12 12:00:03,568640,570216,568640,569932,1265.11,357.644
2019-04-12 13:00:03,569932,570884,567365,567382,605.93,599.792
2019-04-12 14:00:03,567382,569266,567382,569266,880.827,187.711
2019-04-12 15:00:03,569266,569779,567753,568410,1408.16,308.497
2019-04-12 16:00:03,568411,569674,568411,569548,1977.99,205.367
2019-04-12 17:00:03,569548,573006,568522,568522,1495.17,254.522
2019-04-12 18:00:03,568522,569598,567306,568797,897.444,210.719
2019-04-12 19:00:03,568796,568830,567646,567646,2359.92,382.146
2019-04-12 20:00:03,567644,567644,564374,565826,630.21,467.186
2019-04-12 21:00:03,565826,581992,565826,568102,385.226,155.409
2019-04-12 22:00:03,568102,570500,567569,570342,1379.55,372.498
2019-04-12 23:00:03,570342,570996,570176,570176,1584.36,443.747
2019-04-13 00:00:03,570176,570176,567910,568554,1103.15,339.937
2019-04-13 01:00:03,568550,570462,568008,570094,971.393,439.493
2019-04-13 02:00:03,570094,573300,569774,573030,1086.44,152.119
2019-04-13 03:00:03,573029,575008,573026,573924,736.36,367.141
2019-04-13 04:00:03,573924,574589,572618,574576,879.294,429.284
2019-04-13 05:00:03,574576,574576,572782,574038,739.292,197.724
2019-04-13 06:00:03,574038,574065,572350,572798,574.699,462.124
2019-04-13 07:00:03,572798,573752,571530,571530,853.218,546.177
2019-04-13 08:00:03,571530,572182,568190,570640,707.364,335.202
2019-04-13 09:00:03,570640,570640,568424,569540,882.342,620.685
2019-04-13 10:00:03,569540,569866,566126,567102,1421.58,1125.59
2019-04-13 11:00:03,567102,567996,566835,567842,1392.7,779.832
2019-04-13 12:00:03,567886,569866,567886,569316,1405.14,640.447
2019-04-13 13:00:03,569316,569316,568297,568830,1247.12,655.038
2019-04-13 14:00:03,568830,571998,568830,571702,1957.97,609.759
2019-04-13 15:00:03,571702,573000,570491,570492,879.234,907.023
2019-04-13 16:00:03,570492,570512,569151,570066,925.054,574.826
2019-04-13 17:00:03,570066,571882,569932,571754,2086.75,743.221
2019-04-13 18:00:03,571729,571732,570452,570452,1943.12,487.882
2019-04-13 19:00:03,570452,570452,569178,569178,2914.91,759.852
2019-04-13 20:00:03,569178,569230,568248,568778,506.367,911.024
2019-04-13 21:00:03,568778,568778,566238,568190,358.101,618.631
2019-04-13 22:00:03,568190,568547,566700,568000,583.216,1255.64
2019-04-13 23:00:03,568000,569256,568000,568331,448.477,905.685
2019-04-14 00:00:03,568326,568998,567920,568998,1068.23,813.944
2019-04-14 01:00:03,568998,569708,568704,568706,1490.71,1213.57
2019-04-14 02:00:03,568706,568706,566486,566486,1017.09,1293.51
2019-04-14 03:00:03,566484,567348,565742,566496,1337.05,1237.76
2019-04-14 04:00:03,566496,567146,565620,566634,1233.78,829.408
2019-04-14 05:00:03,566634,566634,563678,565300,764.262,835.793
2019-04-14 06:00:03,565300,565720,564020,564455,805.624,1062.16
2019-04-14 07:00:03,564455,567800,564455,567756,1187.12,1026.36
2019-04-14 08:00:03,567754,567754,567092,567150,1333.44,668.882
2019-04-14 09:00:03,567150,568498,566790,568450,1268.24,1059.66
2019-04-14 10:00:03,568450,568495,568220,568488,808.793,1823.68
2019-04-14 11:00:03,568488,568488,567296,568348,774.397,1782.69
2019-04-14 12:00:03,568348,568348,567180,568220,1437.49,2655.29
2019-04-14 13:00:03,568220,569500,568220,568928,1477.9,638.318
2019-04-14 14:00:03,568928,568949,568446,568948,1817.34,1051.41
2019-04-14 15:00:03,568981,569463,568312,569463,1901.3,1035.37
2019-04-14 16:00:03,569480,572148,569480,570002,1740.74,1343.38
2019-04-14 17:00:03,570000,571004,569800,570720,1262.39,1572.18
2019-04-14 18:00:03,570720,571998,570720,571918,2029.17,837.17
2019-04-14 19:00:03,572396,572487,570634,570656,788.197,371.526
2019-04-14 20:00:03,570656,571362,570362,570476,2401.4,654.753
2019-04-14 21:00:03,570476,572228,570362,571600,1173.48,314.278
2019-04-14 22:00:03,571600,579756,571600,578512,995.391,636.741
2019-04-14 23:00:03,578512,579150,575612,576892,990.545,759.26
2019-04-15 00:00:03,576892,578662,576168,576476,764.257,1034.57
2019-04-15 01:00:03,576476,579378,576476,578500,1166.75,980.887
2019-04-15 02:00:03,578451,578536,577394,578000,1181.93,1256.43
2019-04-15 03:00:03,578000,578000,577101,577500,1471.63,2142.06
2019-04-15 04:00:03,577500,579122,577500,579122,1791.65,1170.81
2019-04-15 05:00:03,579122,579250,578490,578490,1482.4,3249.16
2019-04-15 06:00:03,578490,578490,578276,578276,555.39,3694.13
2019-04-15 07:00:03,578276,578276,576900,577364,1303.83,1913.26
2019-04-15 08:00:03,577364,577500,577364,577500,4129.26,1800.57
2019-04-15 09:00:03,577500,577998,577500,577998,3057.41,746.139
2019-04-15 10:00:03,577998,578000,575074,575076,1191.32,923.104
2019-04-15 11:00:03,575076,576000,575076,576000,1619.65,426.083
2019-04-15 12:00:03,576000,576997,575000,576997,1780.35,396.606
2019-04-15 13:00:03,576997,577462,576618,577000,997.095,645.691
2019-04-15 14:00:03,577000,578540,576516,577340,854.076,745.343
2019-04-15 15:00:03,577304,577926,576930,576930,1076.5,699.748
2019-04-15 16:00:03,576930,577454,575450,575450,892.081,1406.35
2019-04-15 17:00:03,575450,575450,562000,566990,370.426,1784.38
2019-04-15 18:00:03,566990,566991,563782,565446,825.985,346.923
2019-04-15 19:00:03,565446,565878,561100,562774,1128.05,238.26
2019-04-15 20:00:03,562774,565010,558000,565007,836.162,159.672
2019-04-15 21:00:03,565006,565178,563685,563826,80.3274,183.135
2019-04-15 22:00:03,563824,565452,563821,564952,1496.46,934.154
2019-04-15 23:00:03,564952,566666,563676,563676,695.355,435.97
2019-04-16 00:00:03,563526,566356,562560,565708,809.779,703.966
2019-04-16 01:00:03,565704,566576,565500,566000,1420.78,988.291
2019-04-16 02:00:03,565994,565994,564420,564420,802.941,942.015
2019-04-16 03:00:03,564420,565995,564420,565716,1779.82,960.755
2019-04-16 04:00:03,565716,566165,565656,566038,1791.55,1543.45
2019-04-16 05:00:03,565996,568716,565614,567800,1154.33,1257.08
2019-04-16 06:00:03,567758,567758,566310,566310,785.764,1280.96
2019-04-16 07:00:03,566310,567030,566304,567030,2348.82,1184.77
2019-04-16 08:00:03,567030,567584,567030,567584,3270.87,423.063
2019-04-16 09:00:03,567584,568893,567584,568748,2228.73,910.946
2019-04-16 10:00:03,568748,568748,565805,565806,679.03,1364.66
2019-04-16 11:00:03,565774,567003,565136,566606,1173.58,1084.45
2019-04-16 12:00:03,566606,567476,563861,564352,1117.74,1240.42
2019-04-16 13:00:03,564352,565614,563862,563862,887.144,1190.97
2019-04-16 14:00:03,563862,566160,562092,565796,934.212,1663.56
2019-04-16 15:00:03,565796,569558,564986,568258,783.874,1062.51
2019-04-16 16:00:03,568258,569320,568258,569010,788.908,1283.32
2019-04-16 17:00:03,569010,583634,568816,582515,544.134,549.441
2019-04-16 18:00:03,582513,582513,578008,578706,434.801,292.148
2019-04-16 19:00:03,578706,580858,578706,579000,430.511,373.858
2019-04-16 20:00:03,579000,580596,578658,579785,235.801,343.021
2019-04-16 21:00:03,579785,582786,578318,581212,332.974,476.799
2019-04-16 22:00:03,581212,582310,579978,581138,897.061,679.908
2019-04-16 23:00:03,581138,583590,581138,582510,1043.23,814.514
2019-04-17 00:00:03,582510,587522,582452,585434,1096.79,966.822
2019-04-17 01:00:03,585434,585434,581864,583674,854.645,911.958
2019-04-17 02:00:03,583674,585634,583674,585066,783.493,1414.54
2019-04-17 03:00:03,585066,585990,582726,585990,643.275,1634.08
2019-04-17 04:00:03,585990,586038,584356,585000,1236.86,1361.58
2019-04-17 05:00:03,585000,585276,584000,585250,1166.87,2422.49
2019-04-17 06:00:03,585250,585250,583112,583262,1258.72,1800.25
2019-04-17 07:00:03,583262,584108,582812,583974,962.194,933.02
2019-04-17 08:00:03,583974,584500,581962,582519,523.625,736.275
2019-04-17 09:00:03,582530,583760,581998,583760,579.175,1104.02
2019-04-17 10:00:03,583760,585932,582502,585074,706.321,873.083
2019-04-17 11:00:03,585074,588002,584614,587058,1469.25,919.73
2019-04-17 12:00:03,587108,588452,580826,581668,373.567,904.731
2019-04-17 13:00:03,581668,583216,581414,582052,761.932,1044
2019-04-17 14:00:03,582052,582532,581004,582490,1624.06,710.391
2019-04-17 15:00:03,582490,583368,581687,581764,1237.89,1860.98
2019-04-17 16:00:03,581764,582888,581318,582700,1027.02,1302.79
2019-04-17 17:00:03,582700,584000,582236,584000,2277.44,638.667
2019-04-17 18:00:03,584000,584000,582020,583944,1336.38,1024.53
2019-04-17 19:00:03,583948,584700,583280,584700,605.992,597.134
2019-04-17 20:00:03,584930,586784,583988,583992,2117.36,729.683
2019-04-17 21:00:03,583992,585200,583992,584688,2045.44,363.113
2019-04-17 22:00:03,584688,584688,582946,583374,2901.3,651.51
2019-04-17 23:00:03,583376,584758,583064,584758,1338.4,557.976
2019-04-18 00:00:03,584729,585366,584516,585200,1439.25,1094.79
2019-04-18 01:00:03,585200,589862,585008,587900,1452.57,941.435
2019-04-18 02:00:03,587900,589100,587900,588962,1203.2,1126.93
2019-04-18 03:00:03,588962,589110,588962,589110,1578.66,1391.26
2019-04-18 04:00:03,589110,591008,588618,589736,778.185,1204.28
2019-04-18 05:00:03,589736,589736,587906,587910,322.716,2391.31
2019-04-18 06:00:03,587910,588602,587259,588602,913.754,1190.95
2019-04-18 07:00:03,588602,588602,588026,588238,415.699,1003.7
2019-04-18 08:00:03,588238,588238,585998,586374,653.67,2253.22
2019-04-18 09:00:03,586374,587329,584958,586456,589.777,1132.1
2019-04-18 10:00:03,586456,587266,586104,586104,755.367,1292.74
2019-04-18 11:00:03,586104,586204,584482,586204,479.645,1374.14
2019-04-18 12:00:03,586204,587508,586204,587306,463.144,575.851
2019-04-18 13:00:03,587306,589288,587002,589288,1081.6,918.116
2019-04-18 14:00:03,589288,589288,586226,587098,538.943,1174.5
2019-04-18 15:00:03,587098,590866,587032,587872,1025.48,789.883
2019-04-18 16:00:03,587872,589723,586186,589650,1030.85,1187.22
2019-04-18 17:00:03,588660,591286,588660,590000,736.724,1014.06
2019-04-18 18:00:03,590000,590998,590000,590156,1526.63,1278.7
2019-04-18 19:00:03,590156,593769,590156,592172,1801.37,712.794
2019-04-18 20:00:03,592172,594490,591230,593984,1844.99,758.757
2019-04-18 21:00:03,593984,595000,592754,592756,638.42,483.393
2019-04-18 22:00:03,592756,594244,592039,592150,1326.33,1336.44
2019-04-18 23:00:03,592150,592150,589330,591360,1307.8,974.861
2019-04-19 00:00:03,591360,591360,590098,590782,1244.5,1071.08
2019-04-19 01:00:03,590782,590782,585195,585974,917.899,1544.86
2019-04-19 02:00:03,585974,587447,584144,585790,754.071,1942.7
2019-04-19 03:00:03,585790,586296,584188,586026,1901.91,2281.79
2019-04-19 04:00:03,586026,587500,585852,587500,1336.13,1018.95
2019-04-19 05:00:03,587500,587500,586660,586958,1386.05,1852.89
2019-04-19 06:00:03,586958,587868,586958,587868,1523.41,1089.13
2019-04-19 07:00:03,587868,588216,587666,588216,1551.18,2343.71
2019-04-19 08:00:03,588216,589206,587074,589206,717.156,2293.15
2019-04-19 09:00:03,589225,589677,588302,588678,1577.58,845.644
2019-04-19 10:00:03,588678,588678,587364,588272,1451.7,399.31
2019-04-19 11:00:03,588272,589498,588272,589244,1104.28,219.305
2019-04-19 12:00:03,589246,589246,587344,587344,1260.74,472.46
2019-04-19 13:00:03,587344,587884,586744,587884,1928.93,905.872
2019-04-19 14:00:03,587884,587884,587470,587470,1992.24,805.278
2019-04-19 15:00:03,587470,591892,587470,591892,1196.06,773.178
2019-04-19 16:00:03,591846,598662,590196,590918,1208.42,574.773
2019-04-19 17:00:03,590884,591406,589446,591000,1858.02,749.354
2019-04-19 18:00:03,591000,593995,590240,592902,1633.09,778.582
2019-04-19 19:00:03,592902,593654,591592,593636,2017.03,1336.7
2019-04-19 20:00:03,593634,593634,589296,589302,1376.73,1280.97
2019-04-19 21:00:03,589302,591344,588678,590358,549.312,750.879
2019-04-19 22:00:03,590358,590599,588836,590100,935.279,884.883
2019-04-19 23:00:03,590100,592670,590100,591172,1136.7,754.951
2019-04-20 00:00:03,591172,592622,591172,591334,1049.08,809.362
2019-04-20 01:00:03,591312,593610,591112,593610,2598.75,789.128
2019-04-20 02:00:03,593610,595139,592857,592918,1359.71,1220.54
2019-04-20 03:00:03,593000,593186,592694,593148,1459.12,1235.12
2019-04-20 04:00:03,593148,595583,593148,595578,910.184,1909.79
2019-04-20 05:00:03,595578,596106,594846,596106,1182.73,951.713
2019-04-20 06:00:03,596106,597000,595201,595248,1140.61,772.449
2019-04-20 07:00:03,595248,597000,595248,597000,1771,550.521
2019-04-20 08:00:03,597000,599498,595352,596076,2043.52,678.027
2019-04-20 09:00:03,596076,598002,595000,596211,760.916,481.235
2019-04-20 10:00:03,596212,596212,594500,595196,1413.87,814.38
2019-04-20 11:00:03,595196,595196,594714,595000,769.118,1380.23
2019-04-20 12:00:03,595000,596811,595000,596134,805.072,277.558
2019-04-20 13:00:03,596134,597502,595672,596386,413.978,342.309
2019-04-20 14:00:03,596410,596585,595012,595350,677.798,389.34
2019-04-20 15:00:03,595350,597498,595192,595192,1159.9,517.101
2019-04-20 16:00:03,595192,597048,595192,597048,1597.65,226.021
2019-04-20 17:00:03,597048,597332,595360,595360,325.969,294.139
2019-04-20 18:00:03,595360,596316,595360,596070,162.422,350.765
2019-04-20 19:00:03,596070,596670,595816,596498,1160.42,126.894
2019-04-20 20:00:03,596498,597306,595718,595742,1969.69,193.104
2019-04-20 21:00:03,595742,595742,591003,591378,428.6,519.958
2019-04-20 22:00:03,591375,593458,591350,593458,1673.83,1231.1
2019-04-20 23:00:03,593458,596698,593420,595828,1000.65,935.231
2019-04-21 00:00:03,595828,597500,595764,596972,1539.29,817.01
2019-04-21 01:00:03,596972,598078,596298,596538,1101.75,613.902
2019-04-21 02:00:03,596534,597594,596214,597422,1157,1120.54
2019-04-21 03:00:03,597422,598705,597422,597898,1462.85,606.037
2019-04-21 04:00:03,597880,597880,596664,597252,987.363,598.347
2019-04-21 05:00:03,597254,597258,595573,596049,1193.68,907.916
